date,factor,cum_intraday,cum_overnight,cum_daily
2017-06-22,1,-16.619969736894962,12.761090893686614,-3.8588788432083145
2017-06-23,1,-16.664350035874367,12.778363926265587,-3.885986109608746
2017-06-26,1,-16.78745975080434,12.782671608264561,-4.004788142539746
2017-06-27,1,-16.812809592853288,12.786723948255425,-4.02608564459783
2017-06-28,1,-16.785971337085765,12.80513991004036,-3.9808314270453744
2017-06-29,1,-16.819458330769816,12.800227661521411,-4.019230669248374
2017-06-30,1,-16.853223331734583,12.82007358604332,-4.033149745691231
2017-07-03,1,-16.88716658735617,12.817532715877926,-4.069633871478213
2017-07-04,1,-16.867540755971973,12.822103640272836,-4.045437115699106
2017-07-05,1,-16.945892592827825,12.829971660438513,-4.115920932389282
2017-07-06,1,-16.952989110887355,12.835421093293064,-4.117568017594262
2017-07-07,1,-16.992315692083828,12.854175211259514,-4.138140480824284
2017-07-10,1,-17.021822122839424,12.863199457234986,-4.158622665604407
2017-07-11,1,-16.998015223564536,12.874714713201985,-4.1233005103625215
2017-07-12,1,-16.98441351848593,12.887776526345313,-4.096636992140587
2017-07-13,1,-17.04272645999147,12.893337276987632,-4.14938918300381
2017-07-14,1,-17.05283835180888,12.90864706912278,-4.144191282686072
2017-07-17,1,-16.77214800498989,12.92813758340199,-3.844010421587873
2017-07-18,1,-16.88763322032052,12.963662645606059,-3.9239705747144327
2017-07-19,1,-17.080487336672398,12.978408967900405,-4.102078368771965
2017-07-20,1,-17.136832899775868,12.983701414678967,-4.153131485096873
2017-07-21,1,-17.166677056576823,13.00010185890783,-4.166575197668964
2017-07-24,1,-17.242698392023296,13.014537748933723,-4.2281606430895415
2017-07-25,1,-17.205635554637137,13.021770494018975,-4.183865060618129
2017-07-26,1,-17.206096526016736,13.018930159112012,-4.187166366904694
2017-07-27,1,-17.237585797620447,13.02894187963111,-4.208643917989308
2017-07-28,1,-17.294063541859664,13.054651149146943,-4.239412392712694
2017-07-31,1,-17.37271708065756,13.057751025622022,-4.314966055035511
2017-08-01,1,-17.382532577531464,13.067042109874734,-4.315490467656705
2017-08-02,1,-17.34488381243789,13.073240446818835,-4.2716433656190285
2017-08-03,1,-17.390918594796474,13.094513526840254,-4.2964050679561945
2017-08-04,1,-17.382103487987745,13.097647601476348,-4.284455886511372
2017-08-07,1,-17.465477252268844,13.111863033100628,-4.353614219168193
2017-08-08,1,-17.47241541755241,13.118903139635648,-4.353512277916737
2017-08-09,1,-17.51701779943317,13.133757556756771,-4.383260242676375
2017-08-10,1,-17.49104640261248,13.158692421820835,-4.332353980791623
2017-08-11,1,-17.350205297821475,13.222329109964106,-4.127876187857349
2017-08-14,1,-17.470204080221585,13.227943638936052,-4.24226044128551
2017-08-15,1,-17.5022520110148,13.235916226667095,-4.2663357843476835
2017-08-16,1,-17.496389120927656,13.240368770819618,-4.256020350108017
2017-08-17,1,-17.5634569569948,13.222221261857074,-4.341235695137704
2017-08-18,1,-17.628799217973594,13.274628686177289,-4.354170531796283
2017-08-21,1,-17.665084172961368,13.266779819424318,-4.39830435353703
2017-08-22,1,-17.622843950945093,13.273808456073706,-4.349035494871368
2017-08-23,1,-17.591353756671012,13.286444134044334,-4.304909622626657
2017-08-24,1,-17.555620980022777,13.28735460345572,-4.268266376567034
2017-08-25,1,-17.648198319885452,13.293821797124073,-4.3543765227613545
2017-08-28,1,-17.717773684608233,13.29421700350457,-4.423556681103637
2017-08-29,1,-17.73419528683441,13.292460737839068,-4.441734548995318
2017-08-30,1,-17.76892151061418,13.288578214851256,-4.4803432957629
2017-08-31,1,-17.765546575763597,13.293108031979498,-4.472438543784075
2017-09-01,1,-17.78976217171129,13.288516642503296,-4.501245529207967
2017-09-04,1,-17.79977553744209,13.295286740994962,-4.504488796447105
2017-09-05,1,-17.80605034286561,13.297360659208069,-4.5086896836575185
2017-09-06,1,-17.82858169083636,13.321656837360372,-4.506924853475964
2017-09-07,1,-17.77243894911026,13.327041624251658,-4.44539732485858
2017-09-08,1,-17.799846097072017,13.327843020468215,-4.47200307660378
2017-09-11,1,-17.858157140989228,13.339809174025135,-4.518347966964071
2017-09-12,1,-17.837928930911954,13.339856377383231,-4.498072553528699
